Node Number	Equivalent Elastic Strain (m/m)
17680	2.3103e-002
17680	2.9374e-002
17681	0.
17681	0.
17682	0.
17682	0.
17683	2.0297e-002
17683	1.9998e-002
17684	3.1216e-002
17684	4.2926e-002
17685	2.1335e-002
17685	2.8136e-002
17686	0.
17686	0.
17687	1.4394e-002
17687	2.7294e-002
17688	0.
17688	0.
17689	5.178e-002
17689	6.2849e-002
17690	8.7262e-003
17690	1.599e-002
17691	1.305e-002
17691	2.4094e-002
17692	7.5841e-003
17692	9.3577e-003
17693	5.0952e-002
17693	4.0338e-002
17694	0.
17694	0.
17695	5.5687e-003
17695	7.3334e-003
17696	1.0294e-002
17696	1.231e-002
17697	1.4148e-002
17697	1.3514e-002
17698	1.3965e-002
17698	1.4256e-002
17699	1.3669e-002
17699	2.4014e-002
17700	3.4371e-002
17700	4.4552e-002
17701	3.7974e-002
17701	6.4244e-002
17702	2.1602e-002
17702	2.5753e-002
17703	1.0167e-002
17703	1.426e-002
17704	6.2421e-002
17704	7.1325e-002
17705	0.
17705	0.
17706	1.481e-002
17706	2.4297e-002
17707	3.4813e-002
17707	1.9913e-002
17708	1.2847e-002
17708	1.0612e-002
17709	0.
17709	0.
17710	1.265e-002
17710	1.7154e-002
17711	4.0075e-002
17711	4.8967e-002
17712	1.5448e-002
17712	1.8903e-002
17713	0.
17713	0.
17714	4.9472e-002
17714	7.326e-002
17715	1.6864e-002
17715	2.9204e-002
17716	0.
17716	0.
17717	3.8586e-002
17717	4.5641e-002
17718	5.3486e-002
17718	8.9171e-002
17719	1.8853e-002
17719	1.7592e-002
17720	2.0031e-002
17720	1.1258e-002
17721	1.5298e-002
17721	1.7618e-002
17722	1.5485e-002
17722	1.119e-002
17723	4.5326e-002
17723	4.8333e-002
17724	5.9081e-002
17724	3.5676e-002
17725	7.6761e-003
17725	1.0555e-002
17726	1.2052e-002
17726	1.6734e-002
17727	1.1678e-002
17727	2.2931e-002
17728	0.
17728	0.
17729	1.1696e-002
17729	2.7713e-002
17730	5.1612e-002
17730	4.7027e-002
17731	7.3055e-003
17731	7.899e-003
17732	3.5723e-002
17732	4.164e-002
17733	3.7498e-003
17733	6.4766e-003
17734	1.4274e-002
17734	2.6609e-002
17735	1.4866e-002
17735	1.9903e-002
17736	9.1306e-003
17736	1.5153e-002
17737	5.0325e-002
17737	4.2916e-002
17738	4.6338e-002
17738	5.2848e-002
17739	1.3404e-002
17739	1.8165e-002
17740	0.
17740	0.
17741	7.2975e-003
17741	9.6011e-003
17742	1.8738e-002
17742	1.7972e-002
17743	0.
17743	0.
17744	8.5256e-003
17744	1.8497e-002
17745	0.
17745	0.
17746	0.
17746	0.
17747	1.2991e-002
17747	1.7261e-002
17748	1.4556e-002
17748	1.2706e-002
17749	3.6145e-002
17749	5.9493e-002
17750	0.
17750	0.
17751	5.7801e-002
17751	4.6013e-002
17752	1.3696e-002
17752	1.2113e-002
17753	2.5222e-003
17753	2.7371e-003
17754	0.
17754	0.
17755	2.6788e-003
17755	5.2255e-003
17756	0.
17756	0.
17757	3.3854e-003
17757	3.3331e-003
17758	2.889e-003
17758	1.4829e-003
17759	3.8074e-003
17759	6.4311e-003
17760	0.
17760	0.
17761	3.2232e-003
17761	3.3566e-003
17762	3.1677e-003
17762	1.4574e-003
17763	0.
17763	0.
17764	4.8424e-003
17764	2.7426e-003
17765	5.4395e-002
17765	4.5681e-002
17766	0.
17766	0.
17767	0.
17767	0.
17768	5.5306e-002
17768	6.1345e-002
17769	0.
17769	0.
17770	3.0292e-002
17770	1.8367e-002
17771	0.
17771	0.
17772	1.621e-002
17772	2.0567e-002
17773	3.3721e-002
17773	4.2103e-002
17774	7.1294e-002
17774	7.6712e-002
17775	2.0998e-002
17775	1.9974e-002
17776	0.
17776	0.
17777	2.429e-002
17777	1.8561e-002
17778	0.
17778	0.
17779	6.8945e-003
17779	8.1692e-003
17780	0.
17780	0.
17781	2.7556e-002
17781	4.532e-002
17782	3.931e-002
17782	5.7243e-002
17783	7.2451e-003
17783	6.9454e-003
17784	1.0466e-002
17784	2.2096e-002
17785	3.347e-002
17785	6.3597e-002
17786	1.2704e-002
17786	1.1355e-002
17787	7.5136e-003
17787	8.004e-003
17788	1.5186e-002
17788	5.2883e-003
17789	0.
17789	0.
17790	1.6695e-003
17790	5.4181e-003
17791	3.6716e-003
17791	2.1365e-003
17792	0.
17792	0.
17793	0.
17793	0.
17794	8.1137e-003
17794	4.2474e-003
17795	6.4856e-003
17795	2.229e-002
17796	5.3481e-003
17796	1.6919e-002
17797	0.
17797	0.
17798	0.
17798	0.
17799	1.7343e-003
17799	5.77e-003
17800	0.
17800	0.
17801	7.7181e-003
17801	6.9361e-003
17802	1.1804e-002
17802	3.9133e-002
17803	3.4318e-002
17803	7.5014e-002
17804	2.5106e-002
17804	1.1926e-002
17805	0.
17805	0.
17806	0.
17806	0.
17807	2.511e-002
17807	2.2365e-002
17808	8.0527e-002
17808	5.3525e-002
17809	2.3757e-002
17809	3.5406e-002
17810	3.0011e-002
17810	2.6358e-002
17811	0.
17811	0.
17812	0.
17812	0.
17813	8.4759e-003
17813	8.2587e-003
17814	2.8598e-002
17814	1.2223e-002
17815	1.915e-002
17815	1.9915e-002
17816	0.1041
17816	3.162e-002
17817	0.
17817	0.
17818	1.0902e-002
17818	1.7878e-002
17819	3.2055e-002
17819	3.8021e-002
17820	3.2869e-002
17820	4.3956e-002
17821	0.
17821	0.
17822	2.2399e-002
17822	1.3904e-002
17823	0.
17823	0.
17824	1.6273e-002
17824	5.7903e-003
17825	2.5108e-002
17825	1.3866e-002
17826	0.
17826	0.
17827	0.
17827	0.
17828	0.
17828	0.
17829	0.
17829	0.
17830	3.5431e-002
17830	1.5091e-002
17831	2.2698e-002
17831	1.9864e-002
17832	2.6803e-002
17832	1.4588e-002
17833	5.6982e-002
17833	3.8417e-002
17834	2.2759e-002
17834	1.9957e-002
17835	1.9256e-002
17835	9.6662e-003
17836	9.2246e-003
17836	7.5511e-003
17837	1.7748e-002
17837	1.0951e-002
17838	0.
17838	0.
17839	0.
17839	0.
17840	3.0833e-003
17840	5.2321e-003
17841	0.
17841	0.
17842	0.
17842	0.
17843	4.5146e-003
17843	3.3564e-003
17844	1.7994e-003
17844	6.0949e-003
17845	7.2678e-003
17845	2.4249e-002
17846	0.
17846	0.
17847	6.2877e-003
17847	1.8432e-002
17848	0.
17848	0.
17849	9.6685e-003
17849	4.6681e-003
17850	0.
17850	0.
17851	0.
17851	0.
17852	9.5964e-003
17852	8.4472e-003
17853	3.7944e-002
17853	1.8315e-002
17854	0.
17854	0.
17855	8.9198e-003
17855	2.1291e-002
17856	2.2804e-002
17856	1.9526e-002
17857	0.
17857	0.
17858	2.331e-002
17858	2.0107e-002
17859	0.
17859	0.
17860	3.3239e-002
17860	2.084e-002
17861	1.0594e-002
17861	2.1219e-002
17862	3.5706e-002
17862	2.9559e-002
17863	2.7014e-002
17863	3.0711e-002
17864	0.
17864	0.
17865	3.5734e-002
17865	5.3044e-002
17866	8.0269e-003
17866	1.9079e-002
17867	0.
17867	0.
17868	1.8627e-002
17868	2.8127e-002
17869	0.
17869	0.
17870	2.5576e-002
17870	1.6221e-002
17871	2.0564e-002
17871	3.7409e-002
17872	2.2733e-002
17872	3.7671e-002
17873	0.
17873	0.
17874	6.6887e-003
17874	2.1531e-002
17875	0.
17875	0.
17876	1.5702e-002
17876	4.3305e-002
17877	3.753e-002
17877	6.2194e-002
17878	0.
17878	0.
17879	1.1876e-002
17879	9.4478e-003
17880	4.6813e-002
17880	4.0905e-002
17881	1.6195e-002
17881	2.3875e-002
17882	4.5029e-002
17882	3.5334e-002
17883	4.8964e-002
17883	4.6946e-002
17884	6.9079e-003
17884	5.7753e-003
17885	0.
17885	0.
17886	4.5535e-002
17886	4.8558e-002
17887	1.9376e-002
17887	3.091e-002
17888	8.3444e-003
17888	8.4078e-003
17889	4.2222e-002
17889	3.5141e-002
17890	5.9783e-003
17890	1.0384e-002
17891	5.0067e-002
17891	6.1112e-002
17892	0.
17892	0.
17893	2.8579e-002
17893	2.077e-002
17894	1.7889e-002
17894	1.275e-002
17895	8.5252e-003
17895	9.3484e-003
17896	5.1472e-002
17896	2.5632e-002
17897	8.8723e-002
17897	5.7125e-002
17898	1.4259e-002
17898	1.1549e-002
17899	1.2487e-002
17899	8.8851e-003
17900	2.7507e-002
17900	1.7155e-002
17901	6.6274e-002
17901	4.1776e-002
17902	5.4296e-002
17902	4.3071e-002
17903	0.
17903	0.
17904	9.7909e-003
17904	5.0005e-003
17905	9.9513e-003
17905	7.0843e-003
17906	2.4434e-002
17906	1.465e-002
17907	4.7109e-002
17907	5.0412e-002
17908	4.967e-002
17908	4.6738e-002
17909	1.1695e-002
17909	9.8117e-003
17910	8.408e-003
17910	1.2059e-002
17911	0.
17911	0.
17912	8.4912e-003
17912	4.3956e-003
17913	2.1428e-002
17913	2.1832e-002
17914	2.6264e-002
17914	4.4591e-002
17915	4.5612e-002
17915	4.7788e-002
17916	0.
17916	0.
17917	4.4813e-002
17917	6.3358e-002
17918	4.0499e-002
17918	3.7988e-002
17919	0.11243
17919	4.3633e-002
17920	3.2829e-002
17920	3.9249e-002
17921	1.9113e-002
17921	2.4453e-002
17922	2.7585e-002
17922	1.5259e-002
17923	0.
17923	0.
17924	1.3044e-002
17924	1.7054e-002
17925	2.2297e-002
17925	1.8605e-002
17926	6.6599e-002
17926	7.0883e-002
17927	1.9105e-002
17927	3.6147e-002
17928	7.1096e-002
17928	8.6286e-002
17929	4.1068e-002
17929	4.1496e-002
17930	2.7325e-002
17930	2.0559e-002
17931	1.5751e-002
17931	5.5922e-003
17932	6.5522e-003
17932	1.8316e-002
17933	1.8874e-002
17933	1.4669e-002
17934	1.6953e-002
17934	1.1776e-002
17935	0.
17935	0.
17936	8.4808e-002
17936	4.7823e-002
17937	3.5345e-002
17937	3.4777e-002
17938	2.9934e-002
17938	2.7925e-002
17939	2.1709e-002
17939	2.4053e-002
17940	2.2631e-002
17940	1.8686e-002
17941	2.6861e-002
17941	2.3754e-002
17942	2.2407e-002
17942	2.9538e-002
17943	7.6352e-002
17943	6.2716e-002
17944	7.6867e-002
17944	7.282e-002
17945	2.5261e-002
17945	2.3142e-002
17946	6.1345e-002
17946	7.5007e-002
17947	4.4502e-002
17947	4.1681e-002
17948	3.2086e-002
17948	3.9006e-002
17949	0.
17949	0.
17950	0.
17950	0.
17951	2.3044e-002
17951	1.9909e-002
17952	1.8275e-002
17952	1.1246e-002
17953	0.
17953	0.
17954	1.248e-002
17954	1.8223e-002
17955	2.3081e-002
17955	1.568e-002
17956	0.
17956	0.
17957	6.6801e-002
17957	2.4485e-002
17958	2.0912e-002
17958	1.6612e-002
17959	1.9814e-002
17959	2.0366e-002
17960	0.
17960	0.
17961	5.0322e-002
17961	3.1763e-002
17962	0.
17962	0.
17963	2.6021e-002
17963	4.1865e-002
17964	3.2781e-002
17964	3.1772e-002
17965	0.
17965	0.
17966	2.0801e-002
17966	1.5272e-002
17967	9.9625e-003
17967	5.8377e-003
17968	0.
17968	0.
17969	5.6695e-002
17969	5.6164e-002
17970	0.
17970	0.
17971	2.2591e-002
17971	5.0655e-003
17972	5.7154e-002
17972	5.0314e-002
17973	4.934e-002
17973	4.0389e-002
17974	0.
17974	0.
17975	2.0114e-002
17975	1.9816e-002
17976	1.539e-002
17976	1.4112e-002
17977	1.4873e-002
17977	1.2639e-002
17978	4.551e-002
17978	5.1711e-002
17979	2.1471e-002
17979	1.3875e-002
17980	7.1354e-003
17980	9.5853e-003
17981	5.2146e-003
17981	9.5099e-003
17982	2.7589e-002
17982	1.4251e-002
17983	0.
17983	0.
17984	0.
17984	0.
17985	1.7191e-002
17985	8.9174e-003
17986	2.8616e-002
17986	1.1725e-002
17987	0.
17987	0.
17988	0.
17988	0.
17989	0.
17989	0.
17990	0.
17990	0.
17991	1.6796e-002
17991	1.1344e-002
17992	0.
17992	0.
17993	1.1267e-002
17993	1.3431e-002
17994	0.
17994	0.
17995	1.5685e-002
17995	1.0915e-002
17996	1.131e-002
17996	1.585e-002
17997	8.3629e-003
17997	1.3702e-002
17998	1.803e-002
17998	2.6178e-002
17999	9.4793e-003
17999	2.4472e-002
18000	5.6008e-002
18000	4.8324e-002
18001	3.5592e-002
18001	4.5023e-002
18002	5.9078e-002
18002	4.6233e-002
18003	2.0673e-002
18003	1.7629e-002
18004	2.9974e-002
18004	3.3167e-002
18005	9.6889e-003
18005	2.0033e-002
18006	0.
18006	0.
18007	5.0581e-002
18007	3.122e-002
18008	2.1456e-002
18008	1.5077e-002
18009	0.
18009	0.
18010	2.3738e-002
18010	2.7621e-002
18011	0.
18011	0.
18012	5.4608e-002
18012	3.6763e-002
18013	1.1936e-002
18013	8.1699e-003
18014	2.5708e-002
18014	3.1495e-002
18015	2.6965e-002
18015	2.9641e-002
18016	0.10143
18016	4.6925e-002
18017	0.
18017	0.
18018	2.3855e-002
18018	2.4382e-002
18019	6.9427e-003
18019	1.7913e-002
18020	6.9113e-002
18020	4.9889e-002
18021	3.6467e-002
18021	3.001e-002
18022	8.9417e-003
18022	1.2098e-002
18023	4.626e-003
18023	1.3689e-002
18024	6.7371e-003
18024	8.0026e-003
18025	0.
18025	0.
18026	0.
18026	0.
18027	0.
18027	0.
18028	0.
18028	0.
18029	2.0309e-002
18029	2.3298e-002
18030	0.
18030	0.
18031	1.7493e-002
18031	2.1789e-002
18032	9.684e-003
18032	2.2671e-002
18033	0.
18033	0.
18034	2.4966e-002
18034	2.2377e-002
18035	4.224e-002
18035	4.359e-002
18036	6.0889e-003
18036	1.3602e-002
18037	0.
18037	0.
18038	1.0783e-002
18038	4.6595e-002
18039	1.9129e-002
18039	3.3117e-002
18040	1.7045e-002
18040	2.4008e-002
18041	2.9649e-002
18041	2.2769e-002
18042	2.244e-002
18042	2.8011e-002
18043	5.5945e-003
18043	9.9609e-003
18044	1.7083e-002
18044	1.8428e-002
18045	2.5816e-002
18045	4.9464e-002
18046	3.0729e-002
18046	2.4319e-002
18047	0.
18047	0.
18048	1.3884e-002
18048	1.0559e-002
18049	6.4635e-003
18049	2.5971e-002
18050	1.5882e-002
18050	1.1399e-002
18051	5.2796e-002
18051	3.4164e-002
18052	3.0762e-002
18052	3.6991e-002
18053	5.9981e-002
18053	4.0901e-002
18054	1.9504e-002
18054	1.6764e-002
18055	3.2065e-002
18055	5.2007e-002
18056	1.428e-002
18056	1.9374e-002
18057	0.
18057	0.
18058	0.
18058	0.
18059	0.
18059	0.
18060	2.1841e-002
18060	1.8625e-002
18061	3.1292e-002
18061	5.4119e-002
18062	1.354e-002
18062	2.0649e-002
18063	0.
18063	0.
18064	0.
18064	0.
18065	0.
18065	0.
18066	7.4507e-003
18066	1.1961e-002
18067	9.9636e-003
18067	1.8718e-002
18068	0.
18068	0.
18069	9.8815e-003
18069	1.2565e-002
18070	0.
18070	0.
18071	0.
18071	0.
18072	1.2703e-002
18072	1.3368e-002
18073	1.0949e-002
18073	1.4795e-002
18074	0.
18074	0.
18075	9.294e-003
18075	1.4275e-002
18076	1.0816e-002
18076	1.857e-002
18077	0.
18077	0.
18078	0.
18078	0.
18079	8.4106e-003
18079	1.64e-002
18080	1.9476e-002
18080	2.4845e-002
18081	1.0181e-002
18081	1.9722e-002
18082	2.0197e-002
18082	2.7559e-002
18083	3.4839e-002
18083	2.8701e-002
18084	8.0199e-003
18084	1.4937e-002
18085	1.5365e-002
18085	1.0185e-002
18086	0.
18086	0.
18087	0.
18087	0.
18088	0.
18088	0.
18089	0.
18089	0.
18090	3.6876e-002
18090	3.1735e-002
18091	1.1893e-002
18091	1.0362e-002
18092	6.2951e-002
18092	6.3375e-002
18093	9.9864e-003
18093	1.5544e-002
18094	0.
18094	0.
18095	4.472e-002
18095	8.1989e-002
18096	5.6052e-002
18096	5.3787e-002
18097	0.
18097	0.
18098	2.2494e-002
18098	2.1124e-002
18099	4.3158e-002
18099	4.3781e-002
18100	1.6627e-002
18100	1.9534e-002
18101	4.6066e-002
18101	2.6473e-002
18102	0.
18102	0.
18103	0.
18103	0.
18104	0.
18104	0.
18105	2.2857e-002
18105	2.5533e-002
18106	4.5471e-002
18106	6.0185e-002
18107	2.5022e-002
18107	3.1798e-002
18108	1.5274e-002
18108	1.0127e-002
18109	2.7079e-002
18109	6.4642e-002
18110	2.0138e-002
18110	1.9236e-002
18111	9.6631e-003
18111	9.8076e-003
18112	0.
18112	0.
18113	4.0539e-002
18113	5.0901e-002
18114	0.
18114	0.
18115	0.
18115	0.
18116	0.
18116	0.
18117	2.3729e-002
18117	4.8253e-002
18118	7.6719e-002
18118	0.10965
18119	2.513e-002
18119	5.95e-002
18120	2.3287e-002
18120	1.6853e-002
18121	8.0841e-003
18121	1.6956e-002
18122	3.0576e-002
18122	1.94e-002
18123	0.
18123	0.
18124	0.10236
18124	9.2411e-002
18125	1.3316e-002
18125	2.2503e-002
18126	3.0818e-002
18126	3.3361e-002
18127	2.3929e-002
18127	9.9413e-003
18128	1.8697e-002
18128	3.152e-002
18129	1.3678e-002
18129	1.493e-002
18130	0.
18130	0.
18131	2.6266e-002
18131	4.8912e-002
18132	1.0547e-002
18132	9.4279e-003
18133	1.6283e-002
18133	9.918e-003
18134	0.
18134	0.
18135	1.891e-002
18135	1.2906e-002
18136	2.7198e-002
18136	1.3973e-002
18137	1.2331e-002
18137	8.2853e-003
18138	2.9735e-002
18138	5.5689e-002
18139	4.0156e-002
18139	5.5063e-002
18140	2.9003e-002
18140	5.2283e-002
18141	1.7409e-002
18141	1.5877e-002
18142	2.4268e-002
18142	1.8217e-002
18143	1.9376e-002
18143	8.8027e-003
18144	1.485e-002
18144	1.3026e-002
18145	2.5335e-002
18145	2.6949e-002
18146	0.
18146	0.
18147	3.0763e-002
18147	4.357e-002
18148	2.5139e-002
18148	3.776e-002
18149	2.4793e-002
18149	1.9113e-002
18150	2.6208e-002
18150	3.3904e-002
18151	3.0369e-002
18151	1.7658e-002
18152	2.4084e-002
18152	3.2818e-002
18153	2.0478e-002
18153	2.3757e-002
18154	0.
18154	0.
18155	1.6194e-002
18155	1.1229e-002
18156	2.4422e-002
18156	2.5452e-002
18157	2.6228e-002
18157	5.7781e-002
18158	3.0009e-002
18158	5.3914e-002
18159	1.193e-002
18159	1.7255e-002
18160	0.
18160	0.
18161	2.5032e-002
18161	4.504e-002
18162	1.4724e-002
18162	2.1697e-002
18163	7.6728e-003
18163	6.5206e-003
18164	7.4702e-003
18164	7.5678e-003
18165	7.6572e-003
18165	6.9496e-003
18166	5.3473e-002
18166	4.684e-002
18167	5.6394e-002
18167	7.4412e-002
18168	5.7684e-002
18168	5.8887e-002
18169	0.
18169	0.
18170	0.
18170	0.
18171	0.
18171	0.
18172	0.
18172	0.
18173	2.8672e-002
18173	2.0539e-002
18174	3.5913e-002
18174	1.8101e-002
18175	2.2453e-002
18175	3.0016e-002
18176	1.891e-002
18176	3.6787e-002
18177	4.1012e-002
18177	1.3733e-002
18178	3.9351e-002
18178	1.8492e-002
18179	1.6548e-002
18179	1.0118e-002
18180	1.78e-002
18180	6.9446e-003
18181	3.7854e-002
18181	1.6098e-002
18182	0.
18182	0.
18183	0.
18183	0.
18184	3.6766e-002
18184	1.8236e-002
18185	2.2385e-002
18185	3.151e-002
18186	1.4181e-002
18186	1.0831e-002
18187	5.0389e-002
18187	4.3548e-002
18188	1.0799e-002
18188	1.0346e-002
18189	5.0182e-002
18189	4.7153e-002
18190	4.2942e-002
18190	4.0821e-002
18191	1.2423e-002
18191	7.7196e-003
18192	6.7415e-003
18192	7.2075e-003
18193	1.1357e-002
18193	6.7188e-003
18194	1.0899e-002
18194	7.2149e-003
18195	8.2595e-003
18195	4.4509e-003
18196	1.3997e-002
18196	4.7505e-003
18197	0.
18197	0.
18198	0.
18198	0.
18199	0.
18199	0.
18200	4.3232e-002
18200	4.8951e-002
18201	7.3084e-002
18201	6.2599e-002
18202	6.7085e-002
18202	4.7776e-002
18203	2.7647e-002
18203	4.2579e-002
18204	7.397e-002
18204	3.715e-002
18205	4.8995e-002
18205	4.423e-002
18206	3.902e-002
18206	3.48e-002
18207	0.
18207	0.
18208	1.8903e-002
18208	3.1339e-002
18209	0.
18209	0.
18210	1.8094e-002
18210	2.8112e-002
18211	0.
18211	0.
18212	5.1573e-002
18212	3.6061e-002
18213	2.7378e-002
18213	1.4267e-002
18214	0.
18214	0.
18215	2.5611e-002
18215	3.1869e-002
18216	2.2243e-002
18216	2.9479e-002
18217	1.4396e-002
18217	2.5405e-002
18218	2.9504e-002
18218	3.6348e-002
18219	1.0147e-002
18219	1.1946e-002
18220	4.3544e-002
18220	2.1526e-002
18221	8.094e-003
18221	2.3658e-002
18222	8.6934e-003
18222	1.1082e-002
18223	3.7543e-002
18223	2.0547e-002
18224	1.7169e-002
18224	1.74e-002
18225	0.
18225	0.
18226	6.8768e-003
18226	8.2365e-003
18227	9.0099e-003
18227	6.7468e-003
18228	3.5556e-002
18228	3.4456e-002
18229	6.6717e-002
18229	5.4506e-002
18230	0.
18230	0.
18231	0.
18231	0.
18232	1.9565e-002
18232	2.6089e-002
18233	1.729e-002
18233	3.326e-002
18234	3.3668e-002
18234	2.9205e-002
18235	2.7518e-002
18235	3.9162e-002
18236	5.5499e-002
18236	2.6239e-002
18237	1.0049e-002
18237	2.0228e-002
18238	0.
18238	0.
18239	4.7249e-002
18239	6.7383e-002
18240	1.7569e-002
18240	3.2432e-002
18241	0.
18241	0.
18242	1.5343e-002
18242	6.2655e-003
18243	9.1884e-003
18243	9.9926e-003
18244	0.
18244	0.
18245	7.8551e-003
18245	8.0212e-003
18246	6.8132e-002
18246	5.862e-002
18247	5.6226e-002
18247	5.067e-002
18248	0.
18248	0.
18249	5.7113e-003
18249	1.3143e-002
18250	1.3654e-002
18250	3.0281e-002
18251	2.1498e-002
18251	3.5531e-002
18252	0.
18252	0.
18253	2.5613e-002
18253	3.0976e-002
18254	2.6611e-002
18254	3.2379e-002
18255	1.982e-002
18255	2.2304e-002
18256	2.5206e-002
18256	3.8223e-002
18257	2.2351e-002
18257	2.4341e-002
18258	2.7998e-002
18258	2.172e-002
18259	6.3175e-003
18259	1.1555e-002
18260	0.
18260	0.
18261	1.1161e-002
18261	1.0561e-002
18262	3.365e-002
18262	4.528e-002
18263	2.0245e-002
18263	3.3541e-002
18264	1.066e-002
18264	9.1696e-003
18265	0.
18265	0.
18266	1.388e-002
18266	3.1586e-002
18267	3.7613e-002
18267	2.3126e-002
18268	0.
18268	0.
18269	4.4189e-002
18269	4.6944e-002
18270	5.5718e-002
18270	2.9874e-002
18271	1.4441e-002
18271	1.4924e-002
18272	0.
18272	0.
18273	5.211e-002
18273	4.9755e-002
18274	0.
18274	0.
18275	4.6884e-002
18275	2.8275e-002
18276	0.
18276	0.
18277	0.
18277	0.
18278	2.2724e-002
18278	2.2797e-002
18279	0.
18279	0.
18280	4.2748e-002
18280	4.0679e-002
18281	1.8228e-002
18281	5.8604e-003
18282	0.
18282	0.
18283	3.6645e-002
18283	4.4477e-002
18284	1.707e-002
18284	1.4254e-002
18285	0.
18285	0.
18286	1.9018e-002
18286	2.047e-002
18287	0.
18287	0.
18288	4.4966e-002
18288	3.5714e-002
18289	2.2426e-002
18289	1.7871e-002
18290	6.5863e-002
18290	3.8799e-002
18291	1.9712e-002
18291	1.4647e-002
18292	1.5555e-002
18292	7.533e-003
18293	7.4869e-003
18293	1.3661e-002
18294	5.843e-002
18294	4.7429e-002
18295	1.0644e-002
18295	8.88e-003
18296	3.3672e-002
18296	3.7049e-002
18297	1.6358e-002
18297	2.3257e-002
18298	0.
18298	0.
18299	4.8355e-002
18299	2.2886e-002
18300	2.4198e-002
18300	2.6642e-002
18301	1.6648e-002
18301	1.0929e-002
18302	1.3851e-002
18302	9.2935e-003
18303	3.8325e-002
18303	3.5579e-002
18304	2.2488e-002
18304	3.7924e-002
18305	4.6561e-002
18305	4.8137e-002
18306	4.3358e-002
18306	4.1747e-002
18307	2.146e-002
18307	1.9414e-002
18308	2.5661e-002
18308	1.8938e-002
18309	2.5122e-002
18309	5.3071e-002
18310	4.164e-002
18310	4.4423e-002
18311	4.2651e-002
18311	4.2735e-002
18312	2.0595e-002
18312	2.813e-002
18313	0.
18313	0.
18314	0.
18314	0.
18315	2.117e-002
18315	4.221e-002
18316	9.954e-003
18316	2.4632e-002
18317	3.2858e-002
18317	3.4171e-002
18318	7.8919e-002
18318	5.257e-002
18319	4.1262e-002
18319	3.7386e-002
18320	4.885e-002
18320	4.4374e-002
18321	7.3146e-002
18321	6.3512e-002
18322	1.8056e-002
18322	1.5169e-002
18323	2.2837e-002
18323	2.0321e-002
18324	2.3476e-002
18324	3.1064e-002
18325	3.4982e-002
18325	3.7797e-002
18326	1.2722e-002
18326	2.8213e-002
18327	3.5663e-002
18327	4.1992e-002
18328	2.207e-002
18328	3.7099e-002
18329	0.
18329	0.
18330	0.
18330	0.
18331	0.
18331	0.
18332	0.
18332	0.
18333	8.1952e-003
18333	1.0589e-002
18334	2.6482e-002
18334	2.591e-002
18335	3.5381e-002
18335	2.3184e-002
18336	2.3064e-002
18336	2.6385e-002
18337	3.401e-002
18337	4.3921e-002
18338	1.4697e-002
18338	2.0804e-002
18339	3.9062e-002
18339	4.3074e-002
18340	3.0178e-002
18340	2.6966e-002
18341	5.2397e-002
18341	4.3654e-002
18342	2.6363e-002
18342	3.7805e-002
18343	0.
18343	0.
18344	0.
18344	0.
18345	1.0242e-002
18345	3.2538e-002
18346	2.9206e-002
18346	2.8699e-002
18347	2.8265e-002
18347	2.2651e-002
18348	2.6795e-002
18348	2.4661e-002
18349	3.2579e-002
18349	3.8614e-002
18350	2.9436e-002
18350	3.6222e-002
18351	2.7156e-002
18351	2.3515e-002
18352	3.4552e-002
18352	3.0566e-002
18353	3.1004e-002
18353	2.8594e-002
18354	2.409e-002
18354	1.531e-002
18355	3.175e-002
18355	2.7355e-002
18356	3.1826e-002
18356	2.4176e-002
18357	3.3123e-002
18357	3.6442e-002
18358	0.
18358	0.
18359	2.6232e-002
18359	2.1781e-002
18360	2.3383e-002
18360	2.0761e-002
18361	1.4981e-002
18361	1.1981e-002
18362	0.
18362	0.
18363	0.
18363	0.
18364	1.0089e-002
18364	9.3506e-003
18365	1.2477e-002
18365	1.7668e-002
18366	0.
18366	0.
18367	2.16e-002
18367	1.574e-002
18368	0.
18368	0.
18369	1.5898e-002
18369	1.5707e-002
18370	5.3431e-002
18370	3.1482e-002
18371	6.9073e-003
18371	6.91e-003
18372	0.
18372	0.
18373	2.1157e-002
18373	1.1582e-002
18374	3.2615e-002
18374	2.2474e-002
18375	1.5769e-002
18375	1.4178e-002
18376	1.4522e-002
18376	1.2103e-002
18377	0.
18377	0.
18378	1.5206e-002
18378	9.71e-003
18379	0.
18379	0.
18380	2.4963e-002
18380	2.3246e-002
18381	8.751e-003
18381	3.4643e-003
18382	4.1463e-002
18382	3.4143e-002
18383	2.5373e-002
18383	2.052e-002
18384	4.9973e-002
18384	3.6753e-002
18385	0.
18385	0.
18386	2.1181e-002
18386	1.4671e-002
18387	0.
18387	0.
18388	3.2214e-002
18388	1.9367e-002
18389	3.6648e-002
18389	3.3476e-002
18390	3.6264e-002
18390	2.8219e-002
18391	2.068e-002
18391	2.0179e-002
18392	5.6717e-002
18392	5.9558e-002
18393	0.
18393	0.
18394	1.393e-002
18394	1.81e-002
