Node Number	Equivalent (von-Mises) Stress (Pa)
20016	1.8853e+006
20016	1.0533e+006
20017	1.8905e+006
20017	1.169e+006
20018	1.0135e+006
20018	1.3786e+006
20019	1.2534e+006
20019	1.5557e+006
20020	1.718e+006
20020	7.7563e+005
20021	0.
20021	0.
20022	0.
20022	0.
20023	0.
20023	0.
20024	0.
20024	0.
20025	0.
20025	0.
20026	0.
20026	0.
20027	0.
20027	0.
20028	0.
20028	0.
20029	1.1027e+006
20029	1.0313e+006
20030	2.8321e+006
20030	6.7619e+005
20031	0.
20031	0.
20032	2.1028e+006
20032	2.2355e+006
20033	6.5637e+005
20033	2.5867e+005
20034	0.
20034	0.
20035	0.
20035	0.
20036	1.2961e+006
20036	1.1298e+006
20037	2.4256e+006
20037	1.757e+006
20038	2.5767e+006
20038	7.25e+005
20039	3.0714e+006
20039	3.9077e+006
20040	2.4162e+006
20040	3.1097e+006
20041	9.0924e+005
20041	4.2431e+006
20042	9.359e+005
20042	1.2561e+006
20043	3.22e+006
20043	2.2457e+006
20044	2.8463e+006
20044	2.6674e+006
20045	2.7552e+006
20045	2.879e+006
20046	3.7203e+006
20046	3.9847e+006
20047	2.8819e+006
20047	2.8023e+006
20048	1.8891e+006
20048	2.5283e+006
20049	1.6962e+006
20049	1.6549e+006
20050	1.6933e+006
20050	3.3557e+006
20051	1.7769e+006
20051	2.3431e+006
20052	3.4537e+006
20052	3.5364e+006
20053	3.9447e+006
20053	3.7364e+006
20054	3.4901e+006
20054	1.8237e+006
20055	1.8478e+006
20055	3.852e+006
20056	8.5443e+005
20056	1.147e+006
20057	2.6849e+006
20057	3.5849e+006
20058	1.7455e+006
20058	2.4185e+006
20059	1.2031e+006
20059	1.1934e+006
20060	1.3054e+006
20060	1.4236e+006
20061	3.0376e+006
20061	2.1967e+006
20062	4.1796e+006
20062	2.1677e+006
20063	1.4609e+006
20063	9.5141e+005
20064	1.2261e+006
20064	1.6151e+006
20065	2.6456e+006
20065	2.5272e+006
20066	3.0159e+006
20066	2.3573e+006
20067	3.3324e+006
20067	3.301e+006
20068	3.8237e+006
20068	2.103e+006
20069	2.4482e+006
20069	2.565e+006
20070	1.0894e+006
20070	1.1513e+006
20071	1.29e+006
20071	9.0239e+005
20072	4.3955e+006
20072	4.1329e+006
20073	3.7255e+006
20073	4.4689e+006
20074	3.482e+006
20074	3.4299e+006
20075	3.1755e+006
20075	3.6539e+006
20076	1.9273e+006
20076	2.6229e+006
20077	2.4628e+006
20077	3.5212e+006
20078	1.787e+006
20078	7.7641e+005
20079	1.1588e+006
20079	2.2117e+006
20080	2.3916e+006
20080	1.9802e+006
20081	3.2772e+006
20081	2.6935e+006
20082	2.4074e+006
20082	3.7031e+006
20083	1.586e+006
20083	1.7356e+006
20084	8.7806e+005
20084	7.4629e+005
20085	1.4531e+006
20085	1.3624e+006
20086	1.2691e+006
20086	1.6602e+006
20087	1.3004e+006
20087	9.194e+005
20088	0.
20088	0.
20089	0.
20089	0.
20090	0.
20090	0.
20091	0.
20091	0.
20092	0.
20092	0.
20093	0.
20093	0.
20094	0.
20094	0.
20095	0.
20095	0.
20096	0.
20096	0.
20097	0.
20097	0.
20098	0.
20098	0.
20099	0.
20099	0.
20100	0.
20100	0.
20101	4.2916e+006
20101	3.4266e+006
20102	1.5209e+006
20102	2.3589e+005
20103	2.0909e+006
20103	1.8667e+006
20104	4.7485e+005
20104	3.0362e+006
20105	2.2726e+006
20105	3.4519e+006
20106	2.0209e+006
20106	2.2913e+006
20107	4.1412e+006
20107	3.6306e+006
20108	4.3552e+006
20108	2.3428e+006
20109	2.3099e+006
20109	3.3563e+006
20110	2.5928e+006
20110	3.2581e+006
20111	2.9468e+006
20111	2.9106e+006
20112	2.4587e+006
20112	3.0737e+006
20113	4.8198e+006
20113	3.7126e+006
20114	4.662e+006
20114	3.7633e+006
20115	2.1027e+006
20115	2.4284e+006
20116	5.2006e+006
20116	2.9902e+006
20117	4.444e+006
20117	3.195e+006
20118	2.7076e+006
20118	6.0085e+006
20119	3.8478e+006
20119	2.6649e+006
20120	1.387e+006
20120	4.4183e+006
20121	2.586e+006
20121	4.213e+006
20122	2.6617e+006
20122	4.3419e+006
20123	4.5998e+006
20123	4.0528e+006
20124	5.5199e+006
20124	3.3105e+006
20125	3.6304e+006
20125	2.8291e+006
20126	1.7334e+006
20126	4.7245e+006
20127	3.049e+006
20127	4.0434e+006
20128	3.3372e+006
20128	3.1054e+006
20129	4.8765e+006
20129	5.2425e+006
20130	3.8322e+006
20130	2.9288e+006
20131	6.482e+005
20131	6.5242e+005
20132	1.3323e+006
20132	2.9272e+006
20133	1.258e+006
20133	1.7387e+006
20134	2.576e+006
20134	4.8653e+006
20135	3.777e+006
20135	3.8889e+006
20136	3.4085e+006
20136	3.7777e+006
20137	4.3856e+006
20137	2.809e+006
20138	6.0949e+006
20138	2.4e+006
20139	5.1726e+006
20139	5.3272e+006
20140	5.1746e+006
20140	5.0162e+006
20141	2.5262e+006
20141	4.1072e+006
20142	4.0332e+006
20142	3.349e+006
20143	4.5657e+006
20143	4.66e+006
20144	3.335e+006
20144	3.7147e+006
20145	4.1655e+006
20145	3.1934e+006
20146	2.8391e+006
20146	2.5101e+006
20147	3.4468e+006
20147	3.1484e+006
20148	1.8004e+006
20148	1.7427e+006
20149	5.2652e+006
20149	3.1113e+006
20150	2.5513e+006
20150	3.0843e+006
20151	2.7673e+006
20151	3.1189e+006
20152	3.9163e+006
20152	2.3184e+006
20153	2.4086e+006
20153	2.013e+006
20154	4.3479e+006
20154	4.4519e+006
20155	5.2046e+006
20155	2.4031e+006
20156	2.6916e+006
20156	2.4674e+006
20157	2.4416e+006
20157	2.8401e+006
20158	2.2567e+006
20158	1.2208e+006
20159	2.0222e+006
20159	1.9766e+006
20160	1.6079e+006
20160	1.2159e+006
20161	2.221e+006
20161	1.3457e+006
20162	2.5515e+006
20162	1.6621e+006
20163	1.3529e+006
20163	1.9193e+006
20164	5.9852e+005
20164	1.3246e+006
20165	1.4393e+006
20165	6.4243e+005
20166	1.4708e+006
20166	8.1617e+005
20167	0.
20167	0.
20168	0.
20168	0.
20169	0.
20169	0.
20170	0.
20170	0.
20171	0.
20171	0.
20172	2.5264e+006
20172	1.0532e+006
20173	0.
20173	0.
20174	0.
20174	0.
20175	3.0072e+006
20175	1.9123e+006
20176	2.5721e+006
20176	1.1603e+006
20177	9.1987e+005
20177	1.097e+006
20178	3.0003e+006
20178	1.0452e+006
20179	2.9637e+006
20179	1.8126e+006
20180	3.7164e+006
20180	2.9286e+006
20181	2.2866e+006
20181	1.8338e+006
20182	1.0949e+006
20182	3.8367e+006
20183	3.2728e+006
20183	4.3509e+006
20184	3.5244e+006
20184	2.7324e+006
20185	1.7992e+006
20185	3.5342e+006
20186	3.4066e+006
20186	3.1241e+006
20187	6.7345e+005
20187	1.6807e+006
20188	1.2404e+006
20188	1.8128e+006
20189	2.0181e+006
20189	1.4338e+006
20190	2.265e+006
20190	2.769e+006
20191	3.0272e+006
20191	1.5546e+006
20192	2.2819e+006
20192	3.2633e+006
20193	3.2587e+006
20193	2.2014e+006
20194	1.0448e+006
20194	2.4187e+006
20195	2.575e+006
20195	3.7123e+006
20196	1.8817e+006
20196	5.1321e+005
20197	2.6662e+006
20197	3.0427e+006
20198	1.0193e+006
20198	1.5004e+006
20199	4.1982e+006
20199	2.2734e+006
20200	2.61e+006
20200	2.8749e+006
20201	4.3557e+006
20201	4.4651e+006
20202	4.8655e+006
20202	4.6121e+006
20203	3.0348e+006
20203	2.2992e+006
20204	1.3538e+006
20204	1.6938e+006
20205	1.7072e+006
20205	2.543e+006
20206	7.3301e+005
20206	1.0106e+006
20207	1.5443e+006
20207	2.7808e+006
20208	5.0158e+005
20208	2.12e+005
20209	3.2637e+006
20209	4.3399e+006
20210	4.6744e+006
20210	3.6678e+006
20211	6.1408e+006
20211	3.8374e+006
20212	1.0213e+006
20212	8.8725e+005
20213	6.6659e+006
20213	3.9716e+006
20214	1.4803e+006
20214	2.0415e+006
20215	3.3379e+006
20215	3.3641e+006
20216	6.8428e+005
20216	1.0105e+006
20217	2.4041e+006
20217	1.9043e+006
20218	2.334e+006
20218	1.386e+006
20219	1.3437e+006
20219	2.1922e+005
20220	2.1836e+006
20220	2.4838e+006
20221	3.0385e+006
20221	2.3342e+006
20222	1.1515e+006
20222	1.6724e+006
20223	2.2333e+006
20223	2.3791e+006
20224	1.5352e+006
20224	2.423e+006
20225	2.9805e+006
20225	2.165e+006
20226	1.0171e+006
20226	9.1392e+005
20227	2.1422e+006
20227	9.516e+005
20228	1.5969e+006
20228	9.1077e+005
20229	1.4029e+006
20229	6.9522e+005
20230	1.0725e+006
20230	1.373e+006
20231	1.5858e+006
20231	9.2133e+005
20232	0.
20232	0.
20233	0.
20233	0.
20234	0.
20234	0.
20235	0.
20235	0.
20236	0.
20236	0.
20237	0.
20237	0.
20238	0.
20238	0.
20239	0.
20239	0.
20240	0.
20240	0.
20241	0.
20241	0.
20242	0.
20242	0.
20243	0.
20243	0.
20244	4.7592e+006
20244	1.9747e+006
20245	1.801e+006
20245	2.004e+006
20246	7.8821e+005
20246	1.9778e+006
20247	1.8468e+006
20247	2.6135e+006
20248	1.0933e+006
20248	2.343e+006
20249	3.7206e+006
20249	4.1035e+006
20250	3.8783e+006
20250	3.9089e+006
20251	1.1584e+006
20251	2.2847e+006
20252	1.9648e+006
20252	1.5031e+006
20253	2.5102e+006
20253	1.3811e+006
20254	1.6668e+006
20254	1.7205e+006
20255	1.7561e+006
20255	1.011e+006
20256	1.7823e+006
20256	1.1272e+006
20257	2.7554e+006
20257	1.4188e+006
20258	2.8596e+006
20258	1.5379e+006
20259	3.4547e+006
20259	4.128e+006
20260	1.344e+006
20260	3.2423e+006
20261	2.4001e+006
20261	1.6257e+006
20262	2.1799e+006
20262	3.0151e+006
20263	2.6947e+006
20263	3.3003e+006
20264	9.0255e+005
20264	1.4654e+006
20265	2.1402e+006
20265	3.3421e+006
20266	8.2446e+005
20266	1.7662e+006
20267	1.8385e+006
20267	7.7042e+005
20268	1.6666e+006
20268	1.127e+006
20269	1.426e+006
20269	9.6804e+005
20270	3.8405e+006
20270	3.1119e+006
20271	3.019e+006
20271	3.0513e+006
20272	1.6306e+006
20272	2.6545e+006
20273	4.4063e+006
20273	3.8626e+006
20274	2.7635e+006
20274	2.3593e+006
20275	1.1095e+006
20275	1.471e+006
20276	3.4066e+006
20276	2.4696e+006
20277	2.7265e+006
20277	2.2967e+006
20278	2.2076e+006
20278	1.1151e+006
20279	1.3104e+006
20279	2.0885e+006
20280	2.3879e+006
20280	1.1699e+006
20281	1.337e+006
20281	8.1755e+005
20282	2.3856e+006
20282	1.7647e+006
20283	2.9677e+006
20283	3.1412e+006
20284	3.028e+006
20284	3.1026e+006
20285	3.089e+006
20285	3.4877e+006
20286	5.1137e+006
20286	3.2491e+006
20287	1.3528e+006
20287	2.2521e+006
20288	3.2258e+006
20288	3.0296e+006
20289	2.4425e+006
20289	3.1569e+006
20290	2.6309e+006
20290	1.0296e+006
20291	2.4681e+006
20291	1.5568e+006
20292	1.5266e+006
20292	1.9581e+006
20293	1.219e+006
20293	1.9415e+006
20294	1.0271e+006
20294	2.6447e+006
20295	3.0695e+006
20295	8.3548e+005
20296	2.5003e+006
20296	2.2072e+006
20297	1.3708e+006
20297	1.5995e+006
20298	9.4231e+005
20298	3.3529e+006
20299	3.0027e+006
20299	8.8692e+005
20300	1.1958e+006
20300	3.1304e+006
20301	2.3312e+006
20301	2.5616e+006
20302	1.3771e+006
20302	1.7649e+006
20303	1.3542e+006
20303	1.2862e+006
20304	8.3332e+005
20304	2.161e+006
20305	4.8172e+005
20305	7.0495e+005
20306	7.8287e+005
20306	7.0212e+005
20307	1.7466e+006
20307	1.6188e+006
20308	1.4994e+006
20308	1.0357e+006
20309	9.7478e+005
20309	2.062e+006
20310	1.0322e+006
20310	1.0945e+006
20311	1.8728e+006
20311	1.2948e+006
20312	1.673e+006
20312	1.4634e+006
20313	0.
20313	0.
20314	0.
20314	0.
20315	0.
20315	0.
20316	0.
20316	0.
20317	0.
20317	0.
20318	0.
20318	0.
20319	3.9654e+006
20319	4.0964e+006
20320	4.3208e+006
20320	3.9395e+006
20321	8.7621e+005
20321	2.7386e+006
20322	2.7406e+006
20322	3.4693e+006
20323	3.5421e+006
20323	3.6465e+006
20324	1.0241e+006
20324	1.5148e+006
20325	5.2163e+006
20325	4.8567e+006
20326	4.8739e+006
20326	2.5954e+006
20327	2.8881e+006
20327	3.9634e+006
20328	4.1961e+006
20328	4.1657e+006
20329	5.4427e+006
20329	4.3359e+006
20330	1.5336e+006
20330	1.017e+006
20331	6.3212e+006
20331	4.7701e+006
20332	1.866e+006
20332	4.0008e+006
20333	2.9088e+006
20333	1.4821e+006
20334	2.851e+006
20334	2.5451e+006
20335	5.0764e+006
20335	3.1286e+006
20336	5.1407e+006
20336	2.8164e+006
20337	3.9944e+006
20337	7.1895e+006
20338	5.1312e+006
20338	4.2944e+006
20339	4.3308e+006
20339	4.8764e+006
20340	5.5863e+006
20340	4.2089e+006
20341	3.2109e+006
20341	1.8607e+006
20342	2.123e+006
20342	3.718e+006
20343	1.5491e+006
20343	2.5814e+006
20344	3.8259e+006
20344	2.7411e+006
20345	2.8292e+006
20345	2.0574e+006
20346	3.2289e+006
20346	2.2361e+006
20347	2.4181e+006
20347	2.4754e+006
20348	1.8993e+006
20348	1.6922e+006
20349	0.
20349	0.
20350	0.
20350	0.
20351	0.
20351	0.
20352	0.
20352	0.
20353	0.
20353	0.
20354	0.
20354	0.
20355	0.
20355	0.
20356	0.
20356	0.
20357	0.
20357	0.
20358	0.
20358	0.
20359	1.5078e+006
20359	4.3848e+005
20360	1.3024e+006
20360	7.0522e+005
20361	8.5101e+005
20361	8.5789e+005
20362	7.2079e+005
20362	2.0789e+006
20363	0.
20363	0.
20364	2.5121e+006
20364	2.5955e+006
20365	1.4985e+006
20365	2.3438e+006
20366	3.5366e+006
20366	3.6467e+006
20367	2.5465e+006
20367	3.6391e+006
20368	4.4614e+006
20368	2.3427e+006
20369	1.0543e+006
20369	1.1195e+006
20370	3.3095e+006
20370	2.6971e+006
20371	1.8589e+006
20371	1.9937e+006
20372	2.2328e+006
20372	4.0074e+006
20373	3.5076e+006
20373	3.6528e+006
20374	2.5635e+006
20374	5.1149e+006
20375	3.1271e+006
20375	2.8154e+006
20376	3.227e+006
20376	2.6684e+006
20377	4.4454e+006
20377	3.0682e+006
20378	1.9977e+006
20378	2.6583e+006
20379	3.0417e+006
20379	3.0386e+006
20380	2.3808e+006
20380	3.2345e+006
20381	1.2586e+006
20381	1.9644e+006
20382	1.4942e+006
20382	2.336e+006
20383	2.0123e+006
20383	2.9235e+006
20384	1.5071e+006
20384	6.9786e+005
20385	2.0339e+006
20385	1.9768e+006
20386	3.4453e+006
20386	3.5512e+006
20387	3.1185e+006
20387	3.0303e+006
20388	2.1676e+006
20388	1.6375e+006
20389	1.3293e+006
20389	3.6989e+006
20390	2.0711e+006
20390	8.3019e+005
20391	3.4108e+006
20391	1.9661e+006
20392	2.4575e+006
20392	3.5264e+006
20393	3.4961e+006
20393	4.1096e+006
20394	4.52e+006
20394	3.3505e+006
20395	3.4073e+006
20395	1.8301e+006
20396	1.9163e+006
20396	2.1007e+006
20397	2.263e+006
20397	1.0825e+006
20398	3.8226e+006
20398	3.2597e+006
20399	4.0596e+006
20399	2.3653e+006
20400	5.1944e+006
20400	3.8591e+006
20401	4.0745e+006
20401	4.0837e+006
20402	2.0158e+006
20402	1.9896e+006
20403	4.6928e+006
20403	2.404e+006
20404	2.4136e+006
20404	2.5789e+006
20405	2.6454e+006
20405	1.6464e+006
20406	2.4992e+006
20406	1.3581e+006
20407	1.5869e+006
20407	1.4171e+006
20408	9.3974e+005
20408	1.1493e+006
20409	6.0871e+005
20409	1.345e+006
20410	2.0857e+006
20410	1.622e+006
20411	1.6312e+006
20411	1.0996e+006
20412	1.1168e+006
20412	3.6413e+005
20413	1.1834e+006
20413	2.1441e+006
20414	1.593e+006
20414	1.651e+006
20415	5.1683e+005
20415	1.882e+006
20416	0.
20416	0.
20417	0.
20417	0.
20418	0.
20418	0.
20419	0.
20419	0.
20420	0.
20420	0.
20421	1.5608e+006
20421	5.3605e+005
20422	0.
20422	0.
20423	5.2083e+005
20423	2.0539e+006
20424	0.
20424	0.
20425	7.7465e+005
20425	1.6148e+006
20426	1.5463e+006
20426	4.0574e+005
20427	1.393e+006
20427	1.023e+006
20428	2.331e+006
20428	1.3425e+006
20429	2.9196e+006
20429	2.8962e+006
20430	1.6671e+006
20430	3.4004e+006
20431	2.0822e+006
20431	9.9428e+005
20432	5.7942e+005
20432	2.7974e+006
20433	2.6298e+006
20433	4.0055e+006
20434	1.85e+006
20434	5.6542e+006
20435	1.428e+006
20435	1.7162e+006
20436	1.7276e+006
20436	2.5981e+006
20437	2.9775e+006
20437	1.59e+006
20438	9.8512e+005
20438	2.6888e+006
20439	1.4486e+006
20439	1.6108e+006
20440	1.1916e+006
20440	1.0941e+006
20441	1.9439e+006
20441	2.2253e+006
20442	1.6757e+006
20442	1.5298e+006
20443	2.7051e+006
20443	4.6708e+006
20444	1.4137e+006
20444	1.2334e+006
20445	1.9008e+006
20445	8.5845e+005
20446	1.1423e+006
20446	9.3904e+005
20447	1.2608e+006
20447	2.5448e+006
20448	1.7996e+006
20448	2.1134e+006
20449	3.7707e+006
20449	1.54e+006
20450	3.797e+006
20450	3.2267e+006
20451	2.1679e+006
20451	2.9453e+006
20452	9.7179e+005
20452	4.4626e+005
20453	9.6926e+005
20453	2.8429e+006
20454	1.7057e+006
20454	1.2678e+006
20455	2.9169e+006
20455	1.3044e+006
20456	1.7632e+006
20456	2.2464e+006
20457	2.582e+006
20457	2.3898e+006
20458	2.1215e+006
20458	9.72e+005
20459	5.0291e+006
20459	3.3097e+006
20460	2.8e+006
20460	4.5311e+006
20461	3.5649e+006
20461	4.3045e+006
20462	2.7314e+006
20462	4.0147e+006
20463	2.4262e+006
20463	3.9787e+006
20464	3.3587e+006
20464	6.2378e+006
20465	2.9138e+006
20465	3.8077e+006
20466	1.9719e+006
20466	1.0389e+006
20467	2.717e+006
20467	2.2153e+006
20468	1.8885e+006
20468	1.4426e+006
20469	1.7822e+006
20469	2.644e+006
20470	2.512e+006
20470	2.5554e+006
20471	2.6807e+006
20471	1.9667e+006
20472	1.0309e+006
20472	1.0503e+006
20473	1.0356e+006
20473	9.4792e+005
20474	1.284e+006
20474	6.7864e+005
20475	1.2604e+006
20475	1.3675e+006
20476	1.0995e+006
20476	6.1318e+005
20477	1.5476e+006
20477	1.2405e+006
20478	1.1494e+006
20478	9.6166e+005
20479	0.
20479	0.
20480	0.
20480	0.
20481	0.
20481	0.
20482	0.
20482	0.
20483	0.
20483	0.
20484	0.
20484	0.
20485	0.
20485	0.
20486	0.
20486	0.
20487	0.
20487	0.
20488	0.
20488	0.
20489	0.
20489	0.
20490	1.2479e+006
20490	1.4042e+006
20491	0.
20491	0.
20492	4.9353e+005
20492	2.3987e+006
20493	1.72e+006
20493	6.4204e+005
20494	2.7494e+006
20494	3.0248e+006
20495	2.0707e+006
20495	1.0985e+006
20496	2.0033e+006
20496	3.0766e+006
20497	2.8608e+006
20497	4.7547e+006
20498	1.8615e+006
20498	8.1412e+005
20499	7.2501e+006
20499	1.7648e+006
20500	4.944e+006
20500	2.2032e+006
20501	3.8472e+006
20501	2.1615e+006
20502	4.096e+006
20502	2.8878e+006
20503	5.9105e+006
20503	2.0299e+006
20504	7.5924e+005
20504	1.6691e+006
20505	4.8001e+006
20505	2.9589e+006
20506	2.9531e+006
20506	1.3935e+006
20507	3.3974e+006
20507	2.7126e+006
20508	4.2899e+006
20508	4.4861e+006
20509	3.4271e+006
20509	4.5935e+006
20510	1.6492e+006
20510	4.4857e+006
20511	5.0945e+006
20511	4.7115e+006
20512	1.2456e+006
20512	4.4248e+006
20513	3.5127e+006
20513	3.9531e+006
20514	5.2377e+006
20514	4.4763e+006
20515	4.7315e+006
20515	3.3695e+006
20516	5.7778e+006
20516	3.2982e+006
20517	3.075e+006
20517	4.1573e+006
20518	3.3743e+006
20518	4.5034e+006
20519	1.1301e+006
20519	1.1389e+006
20520	1.3423e+006
20520	9.5145e+005
20521	3.333e+006
20521	3.6549e+006
20522	3.316e+006
20522	5.0913e+006
20523	4.6135e+006
20523	6.0284e+006
20524	3.5608e+006
20524	3.8054e+006
20525	6.809e+006
20525	3.5598e+006
20526	8.9312e+005
20526	1.5536e+006
20527	2.0807e+006
20527	2.5996e+006
20528	3.4796e+006
20528	3.6619e+006
20529	1.9724e+006
20529	7.7928e+005
20530	4.5448e+006
20530	5.2103e+006
20531	5.0071e+006
20531	5.036e+006
20532	4.9244e+006
20532	5.2299e+006
20533	5.8568e+006
20533	3.4934e+006
20534	8.241e+005
20534	1.2535e+006
20535	4.3639e+006
20535	3.1258e+006
20536	2.4312e+006
20536	4.2787e+006
20537	5.571e+005
20537	3.0985e+006
20538	1.898e+006
20538	5.4237e+006
20539	3.6287e+006
20539	3.8506e+006
20540	1.4747e+006
20540	1.2916e+006
20541	2.7771e+006
20541	4.0093e+006
20542	2.3805e+006
20542	2.1442e+006
20543	1.3098e+006
20543	1.5495e+006
20544	1.5885e+006
20544	1.8734e+006
20545	1.4411e+006
20545	1.8489e+006
20546	1.8132e+006
20546	1.1794e+006
20547	2.0018e+006
20547	2.3041e+006
20548	2.1837e+006
20548	1.6876e+006
20549	8.6629e+005
20549	9.8458e+005
20550	0.
20550	0.
20551	0.
20551	0.
20552	0.
20552	0.
20553	0.
20553	0.
20554	0.
20554	0.
20555	0.
20555	0.
20556	0.
20556	0.
20557	0.
20557	0.
20558	0.
20558	0.
20559	0.
20559	0.
20560	0.
20560	0.
20561	0.
20561	0.
20562	0.
20562	0.
20563	0.
20563	0.
20564	0.
20564	0.
20565	0.
20565	0.
20566	0.
20566	0.
20567	0.
20567	0.
20568	0.
20568	0.
20569	0.
20569	0.
20570	0.
20570	0.
20571	0.
20571	0.
20572	0.
20572	0.
20573	0.
20573	0.
20574	0.
20574	0.
20575	0.
20575	0.
20576	0.
20576	0.
20577	3.1082e+006
20577	2.3161e+006
20578	2.4391e+006
20578	2.328e+006
20579	0.
20579	0.
20580	0.
20580	0.
20581	0.
20581	0.
20582	7.3312e+005
20582	4.9825e+005
20583	1.5502e+006
20583	1.9696e+006
20584	9.658e+005
20584	1.4981e+006
20585	6.8768e+005
20585	1.4971e+006
20586	1.947e+006
20586	3.0538e+006
20587	1.8883e+006
20587	1.5424e+006
20588	1.4914e+006
20588	1.3685e+006
20589	1.4577e+006
20589	1.1266e+006
20590	2.5033e+006
20590	3.6815e+006
20591	2.7531e+006
20591	3.2034e+006
20592	1.9801e+006
20592	2.2031e+006
20593	2.5524e+006
20593	2.7516e+006
20594	4.5307e+006
20594	2.2201e+006
20595	2.0014e+006
20595	5.9521e+005
20596	2.8291e+006
20596	1.367e+006
20597	3.4978e+006
20597	1.6591e+006
20598	3.0848e+006
20598	3.5169e+006
20599	2.2571e+006
20599	2.0659e+006
20600	2.7994e+006
20600	4.6789e+006
20601	1.0582e+006
20601	1.5652e+006
20602	1.3999e+006
20602	2.7081e+006
20603	1.4809e+006
20603	4.101e+005
20604	1.3336e+006
20604	1.3884e+006
20605	1.925e+006
20605	3.4467e+006
20606	1.5895e+006
20606	6.9497e+005
20607	1.2622e+006
20607	2.8531e+006
20608	1.8123e+006
20608	1.567e+006
20609	2.1347e+006
20609	4.955e+005
20610	1.2492e+006
20610	9.7265e+005
20611	2.0082e+006
20611	1.2307e+006
20612	3.2364e+006
20612	2.6572e+006
20613	5.6443e+006
20613	2.4038e+006
20614	4.3448e+006
20614	3.353e+006
20615	1.726e+006
20615	1.8857e+006
20616	2.6058e+006
20616	3.3281e+006
20617	2.9103e+006
20617	1.791e+006
20618	8.6508e+005
20618	9.2185e+005
20619	2.0942e+006
20619	1.6236e+006
20620	1.547e+006
20620	2.1295e+006
20621	1.8798e+006
20621	1.4284e+006
20622	2.9684e+006
20622	2.6173e+006
20623	2.5731e+006
20623	2.5346e+006
20624	1.4338e+006
20624	1.6715e+006
20625	2.0426e+006
20625	2.6719e+006
20626	1.1694e+006
20626	1.8223e+006
20627	1.6567e+006
20627	2.6732e+006
20628	1.3937e+006
20628	7.2463e+005
20629	1.5356e+006
20629	1.9859e+006
20630	2.6451e+006
20630	2.3315e+006
20631	2.7256e+006
20631	3.1041e+006
20632	1.4613e+006
20632	2.3354e+006
20633	2.9812e+006
20633	3.4675e+006
20634	5.8853e+006
20634	4.1126e+006
20635	1.2597e+006
20635	1.0691e+006
20636	2.6625e+006
20636	2.7116e+006
20637	7.2552e+005
20637	2.0525e+006
20638	2.1092e+006
20638	4.2568e+006
20639	2.1987e+006
20639	3.6038e+006
20640	2.8641e+006
20640	1.9251e+006
20641	7.6785e+005
20641	1.9205e+006
20642	3.402e+006
20642	3.3016e+006
20643	3.1925e+006
20643	1.164e+006
20644	4.3865e+006
20644	3.1442e+006
20645	3.9031e+006
20645	2.8133e+006
20646	2.7067e+006
20646	1.0289e+006
20647	3.7255e+006
20647	1.83e+006
20648	3.8204e+006
20648	1.6932e+006
20649	1.7669e+006
20649	2.9618e+006
20650	2.8549e+006
20650	2.2124e+006
20651	2.698e+006
20651	3.5479e+006
20652	1.4861e+006
20652	1.1876e+006
20653	2.1556e+006
20653	1.2523e+006
20654	1.7187e+006
20654	2.5074e+006
20655	1.5293e+005
20655	2.634e+006
20656	1.5063e+006
20656	2.3348e+006
20657	6.2669e+005
20657	8.9145e+005
20658	2.745e+005
20658	7.3879e+005
20659	3.4358e+006
20659	1.9063e+006
20660	1.2187e+006
20660	2.1117e+006
20661	3.0583e+006
20661	3.2296e+006
20662	7.577e+005
20662	1.4396e+006
20663	1.3344e+006
20663	2.3093e+005
20664	2.4441e+006
20664	2.3525e+006
20665	4.4244e+006
20665	2.15e+006
20666	2.1223e+006
20666	2.187e+006
20667	2.6418e+006
20667	2.3666e+006
20668	1.9691e+006
20668	2.1499e+006
20669	1.2244e+006
20669	2.7086e+006
20670	1.8204e+006
20670	1.2637e+006
20671	2.2444e+006
20671	2.4009e+006
20672	2.3465e+006
20672	2.0323e+006
20673	1.7259e+006
20673	6.6567e+005
20674	1.9741e+006
20674	8.6949e+005
20675	8.2259e+005
20675	8.351e+005
20676	1.1093e+006
20676	1.2049e+006
20677	1.5679e+006
20677	1.5437e+006
20678	8.7044e+005
20678	9.3313e+005
20679	1.4073e+006
20679	9.4581e+005
20680	1.0152e+006
20680	9.1307e+005
20681	9.1146e+005
20681	1.0002e+006
20682	6.3414e+005
20682	4.2745e+005
20683	4.9495e+005
20683	1.5053e+006
20684	9.2519e+005
20684	1.2519e+006
20685	1.1401e+006
20685	9.5162e+005
20686	1.6909e+006
20686	6.5789e+005
20687	1.3155e+006
20687	6.2091e+005
20688	1.3686e+006
20688	1.0921e+006
20689	4.2219e+005
20689	1.2601e+006
20690	9.463e+005
20690	5.3832e+005
20691	5.9347e+005
20691	7.4913e+005
20692	4.0034e+005
20692	1.4842e+005
